wind_code,name,industry,in_index_50,in_index_300,in_index_500,in_index_1000
600643.SH,爱建集团,金融,0,0,0,1
600645.SH,中源协和,医疗保健,0,0,0,1
600649.SH,城投控股,房地产,0,0,0,1
600651.SH,飞乐音响,可选消费,0,0,0,1
600654.SH,中安科,信息技术,0,0,0,1
600655.SH,豫园股份,可选消费,0,0,1,0
600657.SH,信达地产,房地产,0,0,0,1
600660.SH,福耀玻璃,可选消费,0,1,0,0
600662.SH,外服控股,工业,0,0,0,1
600663.SH,陆家嘴,房地产,0,0,1,0
600664.SH,哈药股份,医疗保健,0,0,0,1
600667.SH,太极实业,工业,0,0,0,1
600673.SH,东阳光,材料,0,0,1,0
600674.SH,川投能源,公用事业,0,1,0,0
600675.SH,中华企业,房地产,0,0,0,1
600682.SH,南京新百,医疗保健,0,0,0,1
600685.SH,中船防务,工业,0,0,1,0
600686.SH,金龙汽车,可选消费,0,0,0,1
600688.SH,上海石化,能源,0,0,1,0
600690.SH,海尔智家,可选消费,1,1,0,0
600699.SH,均胜电子,可选消费,0,0,1,0
600704.SH,物产中大,工业,0,0,1,0
600707.SH,彩虹股份,信息技术,0,0,1,0
600710.SH,苏美达,工业,0,0,0,1
600717.SH,天津港,工业,0,0,0,1
600718.SH,东软集团,信息技术,0,0,0,1
600720.SH,中交设计,信息技术,0,0,1,0
600726.SH,华电能源,公用事业,0,0,0,1
600728.SH,佳都科技,信息技术,0,0,0,1
600729.SH,重百集团,可选消费,0,0,0,1
600737.SH,中粮糖业,日常消费,0,0,1,0
600739.SH,辽宁成大,可选消费,0,0,1,0
600740.SH,山西焦化,能源,0,0,0,1
600741.SH,华域汽车,可选消费,0,1,0,0
600744.SH,华银电力,公用事业,0,0,0,1
600746.SH,江苏索普,材料,0,0,0,1
600750.SH,华润江中,医疗保健,0,0,0,1
600751.SH,海航科技,工业,0,0,0,1
600754.SH,锦江酒店,可选消费,0,0,1,0
600757.SH,长江传媒,通讯服务,0,0,0,1
600760.SH,中航沈飞,工业,1,1,0,0
600761.SH,安徽合力,工业,0,0,0,1
600763.SH,通策医疗,医疗保健,0,0,1,0
600764.SH,中国海防,工业,0,0,1,0
600765.SH,中航重机,工业,0,0,1,0
600771.SH,广誉远,医疗保健,0,0,0,1
600773.SH,西藏城投,房地产,0,0,0,1
600776.SH,东方通信,信息技术,0,0,0,1
600782.SH,新钢股份,材料,0,0,0,1
600783.SH,鲁信创投,金融,0,0,0,1
600787.SH,中储股份,工业,0,0,0,1
600789.SH,鲁抗医药,医疗保健,0,0,0,1
600795.SH,国电电力,公用事业,0,1,0,0
600801.SH,华新建材,材料,0,0,1,0
600803.SH,新奥股份,公用事业,0,1,0,0
600808.SH,马钢股份,材料,0,0,1,0
600809.SH,山西汾酒,日常消费,1,1,0,0
600810.SH,神马股份,材料,0,0,0,1
600812.SH,华北制药,医疗保健,0,0,0,1
600816.SH,建元信托,金融,0,0,1,0
600820.SH,隧道股份,工业,0,0,1,0
600821.SH,金开新能,公用事业,0,0,0,1
600827.SH,百联股份,可选消费,0,0,0,1
600835.SH,上海机电,工业,0,0,0,1
600845.SH,宝信软件,信息技术,0,1,0,0
600848.SH,上海临港,房地产,0,0,1,0
600850.SH,电科数字,信息技术,0,0,0,1
600859.SH,王府井,可选消费,0,0,0,1
600861.SH,北京人力,工业,0,0,0,1
600862.SH,中航高科,工业,0,0,1,0
600863.SH,华能蒙电,公用事业,0,0,1,0
600864.SH,哈投股份,金融,0,0,0,1
600866.SH,星湖科技,日常消费,0,0,0,1
600867.SH,通化东宝,医疗保健,0,0,0,1
600869.SH,远东股份,工业,0,0,0,1
600871.SH,石化油服,能源,0,0,1,0
600872.SH,中炬高新,日常消费,0,0,0,1
600873.SH,梅花生物,日常消费,0,0,1,0
600875.SH,东方电气,工业,0,1,0,0
600877.SH,电科芯片,信息技术,0,0,0,1
600879.SH,航天电子,工业,0,0,1,0
600882.SH,妙可蓝多,日常消费,0,0,0,1
600884.SH,杉杉股份,材料,0,0,1,0
600885.SH,宏发股份,工业,0,0,1,0
600886.SH,国投电力,公用事业,0,1,0,0
600887.SH,伊利股份,日常消费,1,1,0,0
600888.SH,新疆众和,材料,0,0,0,1
600893.SH,航发动力,工业,0,1,0,0
600894.SH,广日股份,工业,0,0,0,1
600900.SH,长江电力,公用事业,1,1,0,0
600901.SH,江苏金租,金融,0,0,1,0
600903.SH,贵州燃气,公用事业,0,0,0,1
600905.SH,三峡能源,公用事业,0,1,0,0
600906.SH,财达证券,金融,0,0,1,0
600908.SH,无锡银行,金融,0,0,0,1
600909.SH,华安证券,金融,0,0,1,0
600916.SH,中国黄金,可选消费,0,0,0,1
600918.SH,中泰证券,金融,0,1,0,0
600919.SH,江苏银行,金融,0,1,0,0
600926.SH,杭州银行,金融,0,1,0,0
600927.SH,永安期货,金融,0,0,1,0
600928.SH,西安银行,金融,0,0,0,1
600929.SH,雪天盐业,日常消费,0,0,0,1
600930.SH,华电新能,公用事业,1,1,0,0
600933.SH,爱柯迪,可选消费,0,0,0,1
600938.SH,中国海油,能源,0,1,0,0
600941.SH,中国移动,通讯服务,0,1,0,0
600958.SH,东方证券,金融,0,1,0,0
600959.SH,江苏有线,通讯服务,0,0,1,0
600961.SH,株冶集团,材料,0,0,0,1
600963.SH,岳阳林纸,材料,0,0,0,1
600967.SH,内蒙一机,工业,0,0,1,0
600968.SH,海油发展,能源,0,0,1,0
600970.SH,中材国际,工业,0,0,1,0
600971.SH,恒源煤电,能源,0,0,0,1
600975.SH,新五丰,日常消费,0,0,0,1
600977.SH,中国电影,通讯服务,0,0,1,0
600985.SH,淮北矿业,能源,0,0,1,0
600986.SH,浙文互联,通讯服务,0,0,0,1
600988.SH,赤峰黄金,材料,0,0,1,0
600989.SH,宝丰能源,材料,0,1,0,0
600993.SH,马应龙,医疗保健,0,0,0,1
600995.SH,南网储能,公用事业,0,0,1,0
600996.SH,贵广网络,通讯服务,0,0,0,1
600997.SH,开滦股份,能源,0,0,0,1
600998.SH,九州通,医疗保健,0,0,1,0
600999.SH,招商证券,金融,0,1,0,0
601000.SH,唐山港,工业,0,0,1,0
601001.SH,晋控煤业,能源,0,0,1,0
601003.SH,柳钢股份,材料,0,0,0,1
601006.SH,大秦铁路,工业,0,1,0,0
601009.SH,南京银行,金融,0,1,0,0
601012.SH,隆基绿能,工业,1,1,0,0
601016.SH,节能风电,公用事业,0,0,1,0
601018.SH,宁波港,工业,0,1,0,0
601019.SH,山东出版,通讯服务,0,0,1,0
601020.SH,华钰矿业,材料,0,0,0,1
601021.SH,春秋航空,工业,0,1,0,0
601022.SH,宁波远洋,工业,0,0,0,1
601033.SH,永兴股份,工业,0,0,0,1
601038.SH,一拖股份,工业,0,0,0,1
601058.SH,赛轮轮胎,可选消费,0,1,0,0
601059.SH,信达证券,金融,0,1,0,0
601061.SH,中信金属,工业,0,0,1,0
601066.SH,中信建投,金融,0,1,0,0
601068.SH,中铝国际,工业,0,0,0,1
601069.SH,西部黄金,材料,0,0,0,1
601077.SH,渝农商行,金融,0,1,0,0
601083.SH,锦江航运,工业,0,0,0,1
601088.SH,中国神华,能源,1,1,0,0
601089.SH,福元医药,医疗保健,0,0,0,1
601096.SH,宏盛华源,工业,0,0,0,1
601098.SH,中南传媒,通讯服务,0,0,1,0
601099.SH,太平洋,金融,0,0,1,0
601100.SH,恒立液压,工业,0,1,0,0
601101.SH,昊华能源,能源,0,0,0,1
601106.SH,中国一重,工业,0,0,1,0
601107.SH,四川成渝,工业,0,0,0,1
601108.SH,财通证券,金融,0,0,1,0
601111.SH,中国国航,工业,0,1,0,0
601117.SH,中国化学,工业,0,1,0,0
601118.SH,海南橡胶,材料,0,0,1,0
601126.SH,四方股份,工业,0,0,0,1
601127.SH,赛力斯,可选消费,1,1,0,0
601128.SH,常熟银行,金融,0,0,1,0
601136.SH,首创证券,金融,0,1,0,0
601137.SH,博威合金,材料,0,0,0,1
601138.SH,工业富联,信息技术,0,1,0,0
601139.SH,深圳燃气,公用事业,0,0,1,0
601155.SH,新城控股,房地产,0,0,1,0
601156.SH,东航物流,工业,0,0,1,0
601162.SH,天风证券,金融,0,0,1,0
601163.SH,三角轮胎,可选消费,0,0,0,1
601166.SH,兴业银行,金融,1,1,0,0
601168.SH,西部矿业,材料,0,0,1,0
601169.SH,北京银行,金融,0,1,0,0
601179.SH,中国西电,工业,0,0,1,0
601186.SH,中国铁建,工业,0,1,0,0
601187.SH,厦门银行,金融,0,0,0,1
601198.SH,东兴证券,金融,0,0,1,0
601200.SH,上海环境,工业,0,0,0,1
601208.SH,东材科技,材料,0,0,0,1
601211.SH,国泰海通,金融,1,1,0,0
601212.SH,白银有色,材料,0,0,1,0
601216.SH,君正集团,材料,0,0,1,0
601222.SH,林洋能源,工业,0,0,0,1
601225.SH,陕西煤业,能源,1,1,0,0
601228.SH,广州港,工业,0,0,1,0
601229.SH,上海银行,金融,0,1,0,0
601231.SH,环旭电子,信息技术,0,0,1,0
601233.SH,桐昆股份,材料,0,0,1,0
601236.SH,红塔证券,金融,0,1,0,0
601238.SH,广汽集团,可选消费,0,1,0,0
601288.SH,农业银行,金融,1,1,0,0
601298.SH,青岛港,工业,0,1,0,0
601311.SH,骆驼股份,工业,0,0,0,1
601318.SH,中国平安,金融,1,1,0,0
601319.SH,中国人保,金融,0,1,0,0
601326.SH,秦港股份,工业,0,0,0,1
601328.SH,交通银行,金融,1,1,0,0
601333.SH,广深铁路,工业,0,0,1,0
601336.SH,新华保险,金融,0,1,0,0
601360.SH,三六零,信息技术,0,1,0,0
601369.SH,陕鼓动力,工业,0,0,0,1
601375.SH,中原证券,金融,0,0,0,1
601377.SH,兴业证券,金融,0,1,0,0
601390.SH,中国中铁,工业,0,1,0,0
601398.SH,工商银行,金融,1,1,0,0
601399.SH,国机重装,工业,0,0,1,0
601456.SH,国联民生,金融,0,1,0,0
601500.SH,通用股份,可选消费,0,0,0,1
601519.SH,大智慧,信息技术,0,0,0,1
601528.SH,瑞丰银行,金融,0,0,0,1
601555.SH,东吴证券,金融,0,0,1,0
601567.SH,三星电气,工业,0,0,1,0
601577.SH,长沙银行,金融,0,0,1,0
601595.SH,上海电影,通讯服务,0,0,0,1
601598.SH,中国外运,工业,0,0,1,0
601600.SH,中国铝业,材料,0,1,0,0
601601.SH,中国太保,金融,1,1,0,0
601606.SH,长城军工,工业,0,0,0,1
601607.SH,上海医药,医疗保健,0,1,0,0
601608.SH,中信重工,工业,0,0,1,0
601609.SH,金田股份,材料,0,0,0,1
601611.SH,中国核建,工业,0,0,1,0
601615.SH,明阳智能,工业,0,0,1,0
601618.SH,中国中冶,工业,0,1,0,0
601619.SH,嘉泽新能,公用事业,0,0,0,1
601628.SH,中国人寿,金融,1,1,0,0
601633.SH,长城汽车,可选消费,0,1,0,0
601636.SH,旗滨集团,材料,0,0,0,1
601658.SH,邮储银行,金融,1,1,0,0
601665.SH,齐鲁银行,金融,0,0,1,0
601666.SH,平煤股份,能源,0,0,1,0
601668.SH,中国建筑,工业,1,1,0,0
601669.SH,中国电建,工业,0,1,0,0
601677.SH,明泰铝业,材料,0,0,0,1
601678.SH,滨化股份,材料,0,0,0,1
601688.SH,华泰证券,金融,0,1,0,0
601689.SH,拓普集团,可选消费,0,1,0,0
601696.SH,中银证券,金融,0,0,1,0
601698.SH,中国卫通,通讯服务,0,1,0,0
601699.SH,潞安环能,能源,0,0,1,0
601702.SH,华峰铝业,材料,0,0,0,1
601717.SH,中创智领,工业,0,0,1,0
601728.SH,中国电信,通讯服务,1,1,0,0
601766.SH,中国中车,工业,0,1,0,0
601777.SH,千里科技,可选消费,0,0,0,1
601778.SH,晶科科技,公用事业,0,0,0,1
601788.SH,光大证券,金融,0,1,0,0
601799.SH,星宇股份,可选消费,0,0,1,0
601800.SH,中国交建,工业,0,1,0,0
601801.SH,皖新传媒,通讯服务,0,0,0,1
601808.SH,中海油服,能源,0,1,0,0
601811.SH,新华文轩,通讯服务,0,0,0,1
601816.SH,京沪高铁,工业,1,1,0,0
601818.SH,光大银行,金融,0,1,0,0
601825.SH,沪农商行,金融,0,1,0,0
601838.SH,成都银行,金融,0,1,0,0
601857.SH,中国石油,能源,1,1,0,0
601858.SH,中国科传,通讯服务,0,0,0,1
601860.SH,紫金银行,金融,0,0,0,1
601865.SH,福莱特,工业,0,0,1,0
601866.SH,中远海发,工业,0,0,1,0
601868.SH,中国能建,工业,0,1,0,0
601869.SH,长飞光纤,信息技术,0,0,0,1
601872.SH,招商轮船,工业,0,1,0,0
601877.SH,正泰电器,工业,0,1,0,0
601878.SH,浙商证券,金融,0,1,0,0
601880.SH,辽港股份,工业,0,0,1,0
601881.SH,中国银河,金融,0,1,0,0
601882.SH,海天精工,工业,0,0,0,1
601888.SH,中国中免,可选消费,1,1,0,0
601890.SH,亚星锚链,工业,0,0,0,1
601898.SH,中煤能源,能源,0,1,0,0
601899.SH,紫金矿业,材料,1,1,0,0
601900.SH,南方传媒,通讯服务,0,0,0,1
601901.SH,方正证券,金融,0,1,0,0
601908.SH,京运通,工业,0,0,0,1
601916.SH,浙商银行,金融,0,1,0,0
601918.SH,新集能源,能源,0,0,1,0
601919.SH,中远海控,工业,1,1,0,0
601921.SH,浙版传媒,通讯服务,0,0,1,0
601928.SH,凤凰传媒,通讯服务,0,0,1,0
601939.SH,建设银行,金融,0,1,0,0
601949.SH,中国出版,通讯服务,0,0,0,1
601952.SH,苏垦农发,日常消费,0,0,0,1
601958.SH,金钼股份,材料,0,0,1,0
601963.SH,重庆银行,金融,0,0,0,1
601965.SH,中国汽研,工业,0,0,1,0
601966.SH,玲珑轮胎,可选消费,0,0,1,0
601969.SH,海南矿业,材料,0,0,0,1
601975.SH,招商南油,工业,0,0,0,1
601985.SH,中国核电,公用事业,1,1,0,0
601988.SH,中国银行,金融,1,1,0,0
601990.SH,南京证券,金融,0,0,1,0
601991.SH,大唐发电,公用事业,0,0,1,0
601995.SH,中金公司,金融,0,1,0,0
601997.SH,贵阳银行,金融,0,0,1,0
601998.SH,中信银行,金融,0,1,0,0
603000.SH,人民网,通讯服务,0,0,1,0
603005.SH,晶方科技,信息技术,0,0,0,1
603009.SH,北特科技,可选消费,0,0,0,1
603013.SH,亚普股份,可选消费,0,0,0,1
603014.SH,威高血净,医疗保健,0,0,0,1
603019.SH,中科曙光,信息技术,1,1,0,0
603025.SH,大豪科技,工业,0,0,0,1
603026.SH,石大胜华,材料,0,0,0,1
603027.SH,千禾味业,日常消费,0,0,0,1
603033.SH,三维股份,材料,0,0,0,1
603039.SH,泛微网络,信息技术,0,0,0,1
603043.SH,广州酒家,日常消费,0,0,0,1
603049.SH,中策橡胶,可选消费,0,0,1,0
603055.SH,台华新材,材料,0,0,0,1
603057.SH,紫燕食品,日常消费,0,0,0,1
603063.SH,禾望电气,工业,0,0,0,1
603072.SH,天和磁材,材料,0,0,0,1
603077.SH,和邦生物,材料,0,0,1,0
603083.SH,剑桥科技,信息技术,0,0,0,1
603087.SH,甘李药业,医疗保健,0,0,1,0
603093.SH,南华期货,金融,0,0,0,1
603099.SH,长白山,可选消费,0,0,0,1
603100.SH,川仪股份,信息技术,0,0,0,1
603103.SH,横店影视,通讯服务,0,0,0,1
603108.SH,润达医疗,医疗保健,0,0,0,1
603118.SH,共进股份,信息技术,0,0,0,1
603119.SH,浙江荣泰,可选消费,0,0,0,1
603127.SH,昭衍新药,医疗保健,0,0,0,1
603128.SH,华贸物流,工业,0,0,0,1
603129.SH,春风动力,可选消费,0,0,1,0
603156.SH,养元饮品,日常消费,0,0,1,0
603160.SH,汇顶科技,信息技术,0,0,1,0
603162.SH,海通发展,工业,0,0,0,1
603169.SH,兰石重装,工业,0,0,0,1
603171.SH,税友股份,信息技术,0,0,0,1
603179.SH,新泉股份,可选消费,0,0,1,0
603193.SH,润本股份,日常消费,0,0,0,1
603194.SH,中力股份,工业,0,0,0,1
603195.SH,公牛集团,工业,0,1,0,0
603197.SH,保隆科技,可选消费,0,0,0,1
603202.SH,天有为,可选消费,0,0,0,1
603218.SH,日月股份,工业,0,0,0,1
603219.SH,富佳股份,可选消费,0,0,0,1
603220.SH,中贝通信,信息技术,0,0,0,1
603225.SH,新凤鸣,材料,0,0,1,0
603227.SH,雪峰科技,材料,0,0,0,1
603228.SH,景旺电子,信息技术,0,0,1,0
603229.SH,奥翔药业,医疗保健,0,0,0,1
603233.SH,大参林,日常消费,0,0,1,0
603236.SH,移远通信,信息技术,0,0,0,1
603256.SH,宏和科技,工业,0,0,0,1
603259.SH,药明康德,医疗保健,1,1,0,0
603260.SH,合盛硅业,材料,0,1,0,0
603262.SH,技源集团,医疗保健,0,0,0,1
603267.SH,鸿远电子,信息技术,0,0,0,1
603279.SH,景津装备,工业,0,0,0,1
603283.SH,赛腾股份,信息技术,0,0,0,1
603288.SH,海天味业,日常消费,0,1,0,0
603290.SH,斯达半导,信息技术,0,0,1,0
603296.SH,华勤技术,信息技术,0,1,0,0
603297.SH,永新光学,信息技术,0,0,0,1
603298.SH,杭叉集团,工业,0,0,1,0
603299.SH,苏盐井神,材料,0,0,0,1
603300.SH,海南华铁,工业,0,0,0,1
603305.SH,旭升集团,可选消费,0,0,0,1
603306.SH,华懋科技,可选消费,0,0,0,1
603308.SH,应流股份,工业,0,0,0,1
603317.SH,天味食品,日常消费,0,0,0,1
603323.SH,苏农银行,金融,0,0,0,1
603327.SH,福蓉科技,可选消费,0,0,0,1
603328.SH,依顿电子,信息技术,0,0,0,1
603337.SH,杰克科技,工业,0,0,0,1
603338.SH,浙江鼎力,工业,0,0,1,0
603341.SH,龙旗科技,信息技术,0,0,1,0
603345.SH,安井食品,日常消费,0,0,1,0
603355.SH,莱克电气,可选消费,0,0,0,1
603358.SH,华达科技,可选消费,0,0,0,1
603360.SH,百傲化学,材料,0,0,0,1
603369.SH,今世缘,日常消费,0,1,0,0
603379.SH,三美股份,材料,0,0,1,0
603383.SH,顶点软件,信息技术,0,0,0,1
603392.SH,万泰生物,医疗保健,0,1,0,0
603393.SH,新天然气,公用事业,0,0,0,1
603395.SH,红四方,材料,0,0,0,1
603444.SH,吉比特,通讯服务,0,0,1,0
603456.SH,九洲药业,医疗保健,0,0,0,1
603477.SH,巨星农牧,日常消费,0,0,0,1
603486.SH,科沃斯,可选消费,0,0,1,0
603496.SH,恒为科技,信息技术,0,0,0,1
603501.SH,豪威集团,信息技术,1,1,0,0
603505.SH,金石资源,材料,0,0,0,1
603508.SH,思维列控,信息技术,0,0,0,1
603516.SH,淳中科技,信息技术,0,0,0,1
603529.SH,爱玛科技,可选消费,0,0,1,0
603530.SH,神马电力,工业,0,0,0,1
603533.SH,掌阅科技,通讯服务,0,0,0,1
603556.SH,海兴电力,信息技术,0,0,0,1
603565.SH,中谷物流,工业,0,0,1,0
603567.SH,珍宝岛,医疗保健,0,0,0,1
603568.SH,伟明环保,工业,0,0,1,0
603583.SH,捷昌驱动,工业,0,0,0,1
603588.SH,高能环境,工业,0,0,0,1
603589.SH,口子窖,日常消费,0,0,1,0
603596.SH,伯特利,可选消费,0,0,1,0
603599.SH,广信股份,材料,0,0,0,1
603605.SH,珀莱雅,日常消费,0,0,1,0
603606.SH,东方电缆,工业,0,0,1,0
603612.SH,索通发展,材料,0,0,0,1
603613.SH,国联股份,信息技术,0,0,0,1
603619.SH,中曼石油,能源,0,0,0,1
603638.SH,艾迪精密,工业,0,0,0,1
603650.SH,彤程新材,材料,0,0,1,0
603658.SH,安图生物,医疗保健,0,0,1,0
603659.SH,璞泰来,材料,0,0,1,0
603662.SH,柯力传感,信息技术,0,0,0,1
603663.SH,三祥新材,材料,0,0,0,1
603667.SH,五洲新春,可选消费,0,0,0,1
603678.SH,火炬电子,信息技术,0,0,0,1
603688.SH,石英股份,材料,0,0,1,0
603690.SH,至纯科技,工业,0,0,0,1
603693.SH,江苏新能,公用事业,0,0,0,1
603698.SH,航天工程,工业,0,0,0,1
603699.SH,纽威股份,工业,0,0,1,0
603707.SH,健友股份,医疗保健,0,0,1,0
603713.SH,密尔克卫,工业,0,0,0,1
603728.SH,鸣志电器,工业,0,0,1,0
603730.SH,岱美股份,可选消费,0,0,0,1
603733.SH,仙鹤股份,材料,0,0,0,1
603737.SH,三棵树,材料,0,0,1,0
603766.SH,隆鑫通用,可选消费,0,0,1,0
603786.SH,科博达,可选消费,0,0,1,0
603799.SH,华友钴业,材料,0,1,0,0
603806.SH,福斯特,工业,0,0,1,0
603809.SH,豪能股份,可选消费,0,0,0,1
603816.SH,顾家家居,可选消费,0,0,1,0
603826.SH,坤彩科技,材料,0,0,0,1
603833.SH,欧派家居,可选消费,0,0,1,0
603858.SH,步长制药,医疗保健,0,0,1,0
603866.SH,桃李面包,日常消费,0,0,0,1
603871.SH,嘉友国际,工业,0,0,0,1
603876.SH,鼎胜新材,材料,0,0,0,1
603881.SH,数据港,信息技术,0,0,0,1
603883.SH,老百姓,日常消费,0,0,0,1
603885.SH,吉祥航空,工业,0,0,1,0
603887.SH,城地香江,信息技术,0,0,0,1
603888.SH,新华网,通讯服务,0,0,0,1
603893.SH,瑞芯微,信息技术,0,1,0,0
603899.SH,晨光股份,工业,0,0,1,0
603915.SH,国茂股份,工业,0,0,0,1
603919.SH,金徽酒,日常消费,0,0,0,1
603920.SH,世运电路,信息技术,0,0,1,0
603927.SH,中科软,信息技术,0,0,1,0
603939.SH,益丰药房,日常消费,0,0,1,0
603979.SH,金诚信,材料,0,0,1,0
603983.SH,丸美生物,日常消费,0,0,0,1
603986.SH,兆易创新,信息技术,0,1,0,0
603993.SH,洛阳钼业,材料,1,1,0,0
603997.SH,继峰股份,可选消费,0,0,0,1
605009.SH,豪悦护理,日常消费,0,0,0,1
605011.SH,杭州热电,公用事业,0,0,0,1
605020.SH,永和股份,材料,0,0,0,1
605090.SH,九丰能源,公用事业,0,0,0,1
605099.SH,共创草坪,材料,0,0,0,1
605111.SH,新洁能,信息技术,0,0,0,1
605116.SH,奥锐特,医疗保健,0,0,0,1
605117.SH,德业股份,工业,0,1,0,0
605118.SH,力鼎光电,信息技术,0,0,0,1
605123.SH,派克新材,工业,0,0,0,1
605198.SH,安德利,日常消费,0,0,0,1
605296.SH,神农集团,日常消费,0,0,0,1
605333.SH,沪光股份,可选消费,0,0,0,1
605358.SH,立昂微,信息技术,0,0,1,0
605376.SH,博迁新材,材料,0,0,0,1
605499.SH,东鹏饮料,日常消费,0,1,0,0
605507.SH,国邦医药,医疗保健,0,0,0,1
605555.SH,德昌股份,可选消费,0,0,0,1
605589.SH,圣泉集团,材料,0,0,1,0
605599.SH,菜百股份,可选消费,0,0,0,1
688001.SH,华兴源创,信息技术,0,0,0,1
688002.SH,睿创微纳,信息技术,0,0,1,0
688003.SH,天准科技,工业,0,0,0,1
688005.SH,容百科技,材料,0,0,0,1
688006.SH,杭可科技,工业,0,0,0,1
688007.SH,光峰科技,信息技术,0,0,0,1
688008.SH,澜起科技,信息技术,1,1,0,0
688009.SH,中国通号,工业,0,1,0,0
688012.SH,中微公司,信息技术,1,1,0,0
688016.SH,心脉医疗,医疗保健,0,0,0,1
688017.SH,绿的谐波,工业,0,0,1,0
688018.SH,乐鑫科技,信息技术,0,0,1,0
688019.SH,安集科技,信息技术,0,0,1,0
688027.SH,国盾量子,信息技术,0,0,1,0
688029.SH,南微医学,医疗保健,0,0,0,1
688032.SH,禾迈股份,工业,0,0,0,1
688036.SH,传音控股,信息技术,0,1,0,0
688037.SH,芯源微,信息技术,0,0,1,0
688041.SH,海光信息,信息技术,1,1,0,0
688047.SH,龙芯中科,信息技术,0,1,0,0
688048.SH,长光华芯,信息技术,0,0,0,1
688050.SH,爱博医疗,医疗保健,0,0,0,1
688052.SH,纳芯微,信息技术,0,0,1,0
688062.SH,迈威生物-U,医疗保健,0,0,0,1
688063.SH,派能科技,工业,0,0,0,1
688065.SH,凯赛生物,医疗保健,0,0,1,0
688068.SH,热景生物,医疗保健,0,0,0,1
688082.SH,盛美上海,信息技术,0,1,0,0
688083.SH,中望软件,信息技术,0,0,0,1
688088.SH,虹软科技,信息技术,0,0,0,1
688091.SH,上海谊众,医疗保健,0,0,0,1
688097.SH,博众精工,工业,0,0,0,1
688099.SH,晶晨股份,信息技术,0,0,1,0
688100.SH,威胜信息,信息技术,0,0,1,0
688102.SH,斯瑞新材,材料,0,0,0,1
688106.SH,金宏气体,材料,0,0,0,1
688107.SH,安路科技,信息技术,0,0,0,1
688110.SH,东芯股份,信息技术,0,0,0,1
688111.SH,金山办公,信息技术,1,1,0,0
688114.SH,华大智造,医疗保健,0,0,1,0
688116.SH,天奈科技,材料,0,0,0,1
688120.SH,华海清科,信息技术,0,0,1,0
688122.SH,西部超导,材料,0,0,1,0
688123.SH,聚辰股份,信息技术,0,0,0,1
688126.SH,沪硅产业,信息技术,0,1,0,0
688127.SH,蓝特光学,信息技术,0,0,0,1
688128.SH,中国电研,信息技术,0,0,0,1
688131.SH,皓元医药,医疗保健,0,0,0,1
688139.SH,海尔生物,医疗保健,0,0,0,1
688141.SH,杰华特,信息技术,0,0,0,1
688146.SH,中船特气,信息技术,0,0,0,1
688147.SH,微导纳米,工业,0,0,0,1
688150.SH,莱特光电,信息技术,0,0,0,1
688153.SH,唯捷创芯,信息技术,0,0,0,1
688158.SH,优刻得-W,信息技术,0,0,0,1
688165.SH,埃夫特-U,工业,0,0,0,1
688166.SH,博瑞医药,医疗保健,0,0,1,0
688169.SH,石头科技,可选消费,0,1,0,0
688172.SH,燕东微,信息技术,0,0,1,0
688177.SH,百奥泰,医疗保健,0,0,0,1
688180.SH,君实生物-U,医疗保健,0,0,1,0
688182.SH,灿勤科技,信息技术,0,0,0,1
688183.SH,生益电子,信息技术,0,0,1,0
688185.SH,康希诺,医疗保健,0,0,0,1
688187.SH,时代电气,工业,0,1,0,0
688188.SH,柏楚电子,信息技术,0,0,1,0
688190.SH,云路股份,材料,0,0,0,1
688192.SH,迪哲医药-U,医疗保健,0,0,1,0
688200.SH,华峰测控,信息技术,0,0,0,1
688205.SH,德科立,信息技术,0,0,0,1
688206.SH,概伦电子,信息技术,0,0,0,1
688208.SH,道通科技,可选消费,0,0,0,1
688209.SH,英集芯,信息技术,0,0,0,1
688213.SH,思特威-W,信息技术,0,0,1,0
688220.SH,翱捷科技-U,信息技术,0,0,1,0
688223.SH,晶科能源,工业,0,1,0,0
688232.SH,新点软件,信息技术,0,0,0,1
688234.SH,天岳先进,信息技术,0,0,1,0
688235.SH,百济神州,医疗保健,0,0,1,0
688248.SH,南网科技,工业,0,0,1,0
688252.SH,天德钰,信息技术,0,0,0,1
688256.SH,寒武纪,信息技术,1,1,0,0
688262.SH,国芯科技,信息技术,0,0,0,1
688266.SH,泽璟制药-U,医疗保健,0,0,1,0
688271.SH,联影医疗,医疗保健,0,1,0,0
688276.SH,百克生物,医疗保健,0,0,0,1
688278.SH,特宝生物,医疗保健,0,0,1,0
688279.SH,峰岹科技,信息技术,0,0,0,1
688281.SH,华秦科技,工业,0,0,1,0
688289.SH,圣湘生物,医疗保健,0,0,0,1
688295.SH,中复神鹰,材料,0,0,1,0
688297.SH,中无人机,工业,0,0,1,0
688300.SH,联瑞新材,材料,0,0,0,1
688301.SH,奕瑞科技,医疗保健,0,0,1,0
688303.SH,大全能源,工业,0,1,0,0
688306.SH,均普智能,工业,0,0,0,1
688313.SH,仕佳光子,信息技术,0,0,0,1
688318.SH,财富趋势,信息技术,0,0,1,0
688321.SH,微芯生物,医疗保健,0,0,0,1
688322.SH,奥比中光-W,信息技术,0,0,1,0
688326.SH,经纬恒润-W,信息技术,0,0,0,1
688327.SH,云从科技-UW,信息技术,0,0,0,1
688331.SH,荣昌生物,医疗保健,0,0,0,1
688332.SH,中科蓝讯,信息技术,0,0,0,1
